2022-03-01_10:01:22 No MITM App found running by vm_watchdog, restarting VMapper
2022-03-01_10:01:32 No MITM detected by vm_watchdog after trying to restart it, waiting for next loop to retry. This was try number 1 
2022-03-01_10:01:38 No MITM App found running by vm_watchdog, restarting VMapper
2022-03-01_10:01:48 No MITM detected by vm_watchdog after trying to restart it, waiting for next loop to retry. This was try number 2 
2022-03-01_10:01:54 No MITM App found running by vm_watchdog, restarting VMapper
2022-03-01_10:02:04 No MITM detected by vm_watchdog after trying to restart it, waiting for next loop to retry. This was try number 3 
2022-03-01_10:02:10 No MITM App found running by vm_watchdog, restarting VMapper
2022-03-01_10:02:20 No MITM detected by vm_watchdog after trying to restart it, waiting for next loop to retry. This was try number 4 
2022-03-01_10:02:26 No MITM App found running by vm_watchdog, restarting VMapper
2022-03-01_10:02:36 No MITM detected by vm_watchdog after trying to restart it, waiting for next loop to retry. This was try number 5 
2022-03-01_10:02:42 No MITM App found running by vm_watchdog, restarting VMapper
2022-03-01_10:02:53 No MITM detected by vm_watchdog after trying to restart it, waiting for next loop to retry. This was try number 6 
2022-03-01_10:02:59 No MITM App found running by vm_watchdog, restarting VMapper
2022-03-01_10:03:09 No MITM detected by vm_watchdog after trying to restart it, waiting for next loop to retry. This was try number 7 
2022-03-01_10:03:15 No MITM App found running by vm_watchdog, restarting VMapper
2022-03-01_10:09:40 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:09:46 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:09:52 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:09:58 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:04 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:10 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:16 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:22 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:28 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:34 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:40 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:46 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:53 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:10:59 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:05 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:11 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:17 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:23 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:29 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:35 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:41 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:47 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:53 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:11:59 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:05 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:11 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:17 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:23 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:29 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:35 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:42 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:48 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:12:54 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:00 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:06 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:12 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:18 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:24 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:30 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:36 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:42 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:48 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:13:54 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:00 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:06 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:12 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:18 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:24 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:30 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:37 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:43 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:49 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:14:55 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:01 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:07 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:13 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:19 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:25 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:31 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:37 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:43 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:49 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:15:55 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:01 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:07 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:13 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:19 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:26 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:32 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:38 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:44 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:50 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:16:56 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:02 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:08 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:14 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:20 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:26 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:32 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:38 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:44 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:50 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:17:56 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:02 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:09 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:15 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:21 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:27 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:33 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:39 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:45 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:51 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:18:57 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:03 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:09 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:15 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:21 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:27 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:33 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:39 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:45 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:51 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:19:58 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:04 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:10 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:16 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:22 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:28 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:34 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:40 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:46 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:52 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:20:58 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:04 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:10 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:16 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:22 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:28 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:34 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:40 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:46 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:53 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:21:59 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:05 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:11 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:17 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:23 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:29 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:35 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:41 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:47 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:53 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:22:59 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:05 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:11 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:17 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:23 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:29 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:35 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:42 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:48 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:23:54 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
2022-03-01_10:24:00 Device rebooted over 10 times today by the vm_watchdog script, vmapper.sh signing out, see you tomorrow
